scope,shard_suffix,event_name,events,distinct_users
per_shard_per_event,20180831,level_retry,394,62
per_shard_per_event,20180814,level_retry,393,53
per_shard_per_event,20180612,level_end,392,50
per_shard_per_event,20180616,level_retry_quickplay,392,57
per_shard_per_event,20180621,level_up,392,54
per_shard_per_event,20180830,level_retry,391,58
per_shard_per_event,20180622,level_up,390,53
per_shard_per_event,20180916,level_start,390,52
per_shard_per_event,20180812,level_complete,389,66
per_shard_per_event,20180907,level_end,389,57
per_shard_per_event,20180912,level_end,389,67
per_shard_per_event,20180620,level_end,388,59
per_shard_per_event,20180910,level_retry,388,57
per_shard_per_event,20180618,level_up,387,73
per_shard_per_event,20180627,level_retry,387,55
per_shard_per_event,20180702,level_retry_quickplay,387,81
per_shard_per_event,20180719,level_start,386,56
per_shard_per_event,20180819,level_retry,385,52
per_shard_per_event,20180727,level_complete,384,66
per_shard_per_event,20180821,level_up,384,50
per_shard_per_event,20180827,level_end,384,53
per_shard_per_event,20180909,level_end,384,76
per_shard_per_event,20180701,level_complete,383,74
per_shard_per_event,20180701,level_up,383,74
per_shard_per_event,20180821,level_complete,382,48
per_shard_per_event,20180703,level_end,381,72
per_shard_per_event,20180706,level_retry,381,54
per_shard_per_event,20180629,level_end,380,77
per_shard_per_event,20180810,level_complete,380,52
per_shard_per_event,20180810,level_up,380,52
per_shard_per_event,20180825,level_end,380,54
per_shard_per_event,20180801,level_retry,379,60
per_shard_per_event,20180926,level_retry,379,53
per_shard_per_event,20180929,level_up,379,70
per_shard_per_event,20180721,level_up,376,56
per_shard_per_event,20180828,level_start,375,57
per_shard_per_event,20180830,level_up,375,60
per_shard_per_event,20180622,level_complete,374,48
per_shard_per_event,20180619,level_fail,373,73
per_shard_per_event,20180724,level_up,372,51
per_shard_per_event,20180805,level_up,372,64
per_shard_per_event,20180817,level_up,372,55
per_shard_per_event,20180910,level_complete,371,69
per_shard_per_event,20180910,level_up,371,69
per_shard_per_event,20181003,level_start,371,64
per_shard_per_event,20180923,level_end,369,55
per_shard_per_event,20180724,level_complete,368,50
per_shard_per_event,20180725,level_end,368,63
per_shard_per_event,20180621,level_complete,367,47
per_shard_per_event,20180726,level_up,367,56
per_shard_per_event,20180619,level_retry_quickplay,366,80
per_shard_per_event,20180729,level_up,366,64
per_shard_per_event,20180830,level_complete,366,58
per_shard_per_event,20180929,level_complete,366,68
per_shard_per_event,20180729,level_complete,365,63
per_shard_per_event,20180805,level_complete,364,63
per_shard_per_event,20180911,level_complete,364,44
per_shard_per_event,20180911,level_up,364,44
per_shard_per_event,20180717,level_end,363,48
per_shard_per_event,20180817,level_complete,363,53
per_shard_per_event,20180714,level_up,362,57
per_shard_per_event,20181002,level_start,362,60
per_shard_per_event,20180708,level_up,361,46
per_shard_per_event,20180711,level_up,359,54
per_shard_per_event,20180726,level_complete,359,55
per_shard_per_event,20180928,level_complete,358,66
per_shard_per_event,20180928,level_up,358,66
per_shard_per_event,20180702,level_retry,357,51
per_shard_per_event,20180912,level_retry,357,54
per_shard_per_event,20180710,level_retry_quickplay,356,85
per_shard_per_event,20180907,level_retry_quickplay,356,63
per_shard_per_event,20180716,level_up,354,54
per_shard_per_event,20180703,level_retry_quickplay,353,84
per_shard_per_event,20180719,level_retry_quickplay,351,60
per_shard_per_event,20180723,level_up,350,55
per_shard_per_event,20180721,level_complete,348,54
per_shard_per_event,20180903,level_retry,348,57
per_shard_per_event,20180915,level_end,348,49
per_shard_per_event,20180917,level_retry,346,46
per_shard_per_event,20180714,level_complete,345,51
per_shard_per_event,20180716,level_complete,345,51
per_shard_per_event,20180925,level_end,345,56
per_shard_per_event,20180620,level_retry,344,52
per_shard_per_event,20180626,level_fail,344,71
per_shard_per_event,20180627,level_retry_quickplay,344,90
per_shard_per_event,20180813,level_complete,344,63
per_shard_per_event,20180813,level_up,344,63
per_shard_per_event,20180616,level_end,343,52
per_shard_per_event,20180723,level_complete,343,53
per_shard_per_event,20180926,level_up,343,52
per_shard_per_event,20180803,level_complete,342,60
per_shard_per_event,20180803,level_up,342,60
per_shard_per_event,20180624,level_up,341,57
per_shard_per_event,20180926,level_complete,340,50
per_shard_per_event,20180715,level_complete,339,45
per_shard_per_event,20180919,level_end,339,47
per_shard_per_event,20180709,level_up,337,45
per_shard_per_event,20180711,level_complete,336,47
per_shard_per_event,20180819,level_retry_quickplay,336,94
per_shard_per_event,20180902,level_retry_quickplay,336,60
per_shard_per_event,20180903,level_complete,336,59
per_shard_per_event,20180903,level_up,336,59
per_shard_per_event,20180623,level_up,335,60
per_shard_per_event,20180804,level_complete,335,61
per_shard_per_event,20180804,level_up,335,61
per_shard_per_event,20180704,level_retry,334,53
per_shard_per_event,20180713,level_up,333,61
per_shard_per_event,20180717,level_retry,332,39
per_shard_per_event,20180831,level_up,332,57
per_shard_per_event,20180904,level_retry,331,43
per_shard_per_event,20181001,level_end,331,52
per_shard_per_event,20180613,level_end,329,62
per_shard_per_event,20180827,level_retry,328,46
per_shard_per_event,20180712,level_up,325,51
per_shard_per_event,20180722,level_up,325,57
per_shard_per_event,20180818,level_retry,325,65
per_shard_per_event,20180819,level_up,325,58
per_shard_per_event,20180831,level_complete,325,55
per_shard_per_event,20180819,level_complete,324,57
per_shard_per_event,20180824,level_retry,324,49
per_shard_per_event,20180905,level_retry,324,44
per_shard_per_event,20180725,level_retry,322,56
per_shard_per_event,20180911,level_retry,322,35
per_shard_per_event,20180801,level_up,321,65
per_shard_per_event,20180824,level_complete,321,55
per_shard_per_event,20180824,level_up,321,55
per_shard_per_event,20180704,level_up,320,56
per_shard_per_event,20180801,level_complete,320,64
per_shard_per_event,20180816,level_retry,320,52
per_shard_per_event,20180921,level_retry_quickplay,320,60
per_shard_per_event,20180914,level_up,319,54
per_shard_per_event,20180709,level_complete,318,40
per_shard_per_event,20180818,level_retry_quickplay,318,83
per_shard_per_event,20180918,level_start,318,48
per_shard_per_event,20180710,level_up,317,54
per_shard_per_event,20180829,level_end,316,52
per_shard_per_event,20180904,level_complete,316,57
per_shard_per_event,20180904,level_up,316,57
per_shard_per_event,20180914,level_complete,316,53
per_shard_per_event,20180820,level_up,315,69
per_shard_per_event,20180825,level_retry,314,45
per_shard_per_event,20180802,level_end,313,65
per_shard_per_event,20180820,level_complete,313,68
per_shard_per_event,20180724,level_retry_quickplay,312,93
per_shard_per_event,20180903,level_retry_quickplay,312,105
per_shard_per_event,20180629,level_retry,311,62
per_shard_per_event,20180618,level_fail,310,68
per_shard_per_event,20180617,level_up,309,53
per_shard_per_event,20180624,level_complete,309,53
per_shard_per_event,20180922,level_complete,308,56
per_shard_per_event,20180922,level_up,308,56
per_shard_per_event,20180630,level_complete,306,50
per_shard_per_event,20180822,level_up,306,62
per_shard_per_event,20180630,level_up,305,49
per_shard_per_event,20180703,level_retry,305,64
per_shard_per_event,20180822,level_complete,305,61
per_shard_per_event,20180909,level_retry,305,63
per_shard_per_event,20180614,level_up,304,42
per_shard_per_event,20180713,level_complete,304,55
per_shard_per_event,20180808,level_retry_quickplay,304,101
per_shard_per_event,20180815,level_end,304,54
per_shard_per_event,20180712,level_complete,302,47
per_shard_per_event,20180625,level_complete,301,59
per_shard_per_event,20180920,level_start,301,45
per_shard_per_event,20180614,level_retry,300,37
per_shard_per_event,20180814,level_up,297,51
per_shard_per_event,20180902,level_start,297,50
per_shard_per_event,20180612,level_up,296,42
per_shard_per_event,20180623,level_complete,296,53
per_shard_per_event,20180722,level_complete,296,55
per_shard_per_event,20180701,level_fail,295,61
per_shard_per_event,20180817,level_retry_quickplay,295,88
per_shard_per_event,20180921,level_start,292,42
per_shard_per_event,20180615,level_retry_quickplay,291,71
per_shard_per_event,20180625,level_up,291,56
per_shard_per_event,20180704,level_retry_quickplay,291,81
per_shard_per_event,20180706,level_up,290,53
per_shard_per_event,20180814,level_complete,290,50
per_shard_per_event,20180913,level_retry,290,54
per_shard_per_event,20180705,level_up,288,51
per_shard_per_event,20180710,level_complete,287,50
per_shard_per_event,20180711,level_retry_quickplay,285,91
per_shard_per_event,20180813,level_retry_quickplay,285,104
per_shard_per_event,20180727,level_retry_quickplay,284,103
per_shard_per_event,20180912,level_retry_quickplay,284,108
per_shard_per_event,20180708,level_complete,283,34
per_shard_per_event,20180719,level_end,283,51
per_shard_per_event,20181003,level_end,283,57
per_shard_per_event,20180913,level_complete,281,50
per_shard_per_event,20180913,level_up,281,50
per_shard_per_event,20180922,level_retry,281,49
per_shard_per_event,20180924,level_retry,280,54
per_shard_per_event,20180908,level_up,279,60
per_shard_per_event,20180801,level_retry_quickplay,278,93
per_shard_per_event,20180828,level_end,277,49
per_shard_per_event,20180627,level_up,276,53
per_shard_per_event,20180919,level_up,276,41
per_shard_per_event,20180907,level_up,275,51
per_shard_per_event,20180919,level_complete,275,40
per_shard_per_event,20180927,level_start,275,52
per_shard_per_event,20180620,level_up,274,54
per_shard_per_event,20180907,level_complete,274,50
per_shard_per_event,20180913,level_retry_quickplay,273,92
per_shard_per_event,20180916,level_end,273,50
per_shard_per_event,20180623,level_retry_quickplay,272,101
per_shard_per_event,20180810,level_retry_quickplay,272,64
per_shard_per_event,20180812,level_retry_quickplay,272,89
per_shard_per_event,20180908,level_complete,272,59
per_shard_per_event,20180612,level_retry,271,36
per_shard_per_event,20180629,level_up,271,60
per_shard_per_event,20180912,level_complete,271,54
per_shard_per_event,20180912,level_up,271,54
per_shard_per_event,20181002,level_retry_quickplay,271,94
per_shard_per_event,20180615,level_retry,270,44
per_shard_per_event,20180825,level_complete,270,43
per_shard_per_event,20180825,level_up,270,43
per_shard_per_event,20180705,level_retry_quickplay,269,77
per_shard_per_event,20180709,level_retry_quickplay,269,100
per_shard_per_event,20180723,level_retry_quickplay,267,89
per_shard_per_event,20180816,level_complete,267,52
per_shard_per_event,20180816,level_up,267,52
per_shard_per_event,20180905,level_complete,267,52
per_shard_per_event,20180905,level_up,267,52
per_shard_per_event,20180924,level_complete,267,52
per_shard_per_event,20180924,level_up,267,52
per_shard_per_event,20181001,level_retry,267,43
per_shard_per_event,20180707,level_end,266,56
per_shard_per_event,20180906,level_retry_quickplay,266,61
per_shard_per_event,20180909,level_up,266,65
per_shard_per_event,20181003,level_retry_quickplay,265,94
per_shard_per_event,20180718,level_up,264,55
per_shard_per_event,20180722,level_retry_quickplay,264,78
per_shard_per_event,20180908,level_retry_quickplay,264,85
per_shard_per_event,20180628,level_complete_quickplay,263,20
per_shard_per_event,20180909,level_complete,263,64
per_shard_per_event,20180918,level_retry_quickplay,263,53
per_shard_per_event,20180617,level_retry_quickplay,262,67
per_shard_per_event,20180628,level_complete,262,60
per_shard_per_event,20180826,level_start,262,51
per_shard_per_event,20180703,level_up,261,57
per_shard_per_event,20180915,level_retry,260,34
per_shard_per_event,20180731,level_retry_quickplay,258,90
per_shard_per_event,20180718,level_complete,257,53
per_shard_per_event,20180729,level_retry_quickplay,257,86
per_shard_per_event,20180815,level_retry_quickplay,257,76
per_shard_per_event,20180818,level_up,257,58
per_shard_per_event,20180904,level_fail,257,39
per_shard_per_event,20180818,level_complete,256,57
per_shard_per_event,20180905,level_retry_quickplay,256,78
per_shard_per_event,20180805,level_retry_quickplay,255,96
per_shard_per_event,20181002,level_end,255,52
per_shard_per_event,20180705,level_complete,254,45
per_shard_per_event,20180827,level_retry_quickplay,254,97
per_shard_per_event,20180829,level_retry,253,46
per_shard_per_event,20180906,level_end,253,49
per_shard_per_event,20180917,level_complete,253,51
per_shard_per_event,20180917,level_up,253,51
per_shard_per_event,20180625,level_fail,252,57
per_shard_per_event,20180627,level_complete,252,46
per_shard_per_event,20180820,level_retry_quickplay,252,87
per_shard_per_event,20180613,level_retry_quickplay,250,64
per_shard_per_event,20180809,level_retry_quickplay,250,100
per_shard_per_event,20180814,level_retry_quickplay,250,84
per_shard_per_event,20180815,level_retry,249,40
per_shard_per_event,20180822,level_retry_quickplay,249,79
per_shard_per_event,20180702,level_up,248,47
per_shard_per_event,20180923,level_complete,248,43
per_shard_per_event,20180923,level_up,248,43
